kumes_id,tavuk_sayisi,yas_ortalama,asi_durumu,sicaklik,nem_orani,hava_kalitesi_index,yem_turu,yem_miktari_gunluk,su_tuketimi_gunluk,gunluk_olum_sayisi,olur_mu,tarih,saat,gunluk_kumes_log_id
KUMES_1,186,14.15211170421918,Aşılı,30.849728521095617,79.98530576641527,34.77863756126377,Standart,26.554142429865287,51.631023548384654,4,1,2026-07-24,16:00,2026-07-24_KUMES_1
KUMES_5,299,17.04415127331828,Aşısız,28.30351035336825,84.34899461244696,54.83923537244452,Standart,46.5402386056287,89.16751409296116,6,1,2025-12-20,16:00,2025-12-20_KUMES_5
KUMES_8,283,22.26474857001802,Aşısız,31.146102727571844,81.67915253325805,52.02276427551578,Standart,47.07454835552901,77.5408954707587,8,1,2026-04-17,16:00,2026-04-17_KUMES_8
KUMES_7,131,5.241714423043266,Aşısız,28.882189804608792,37.22582051867615,73.78337994952483,Protein Yüksek,62.45709937447234,103.58291337155956,0,0,2026-06-12,20:00,2026-06-12_KUMES_7
KUMES_10,185,16.786335247324814,Aşısız,25.386895711825467,95.57179129614433,51.80342577986325,Protein Yüksek,37.57076553823519,89.46741071658342,8,1,2025-01-03,08:00,2025-01-03_KUMES_10
KUMES_3,155,8.681336934742719,Aşılı,25.111697770717903,57.12335266813367,74.89142324397616,Standart,49.55305518905411,134.62705319236335,0,0,2026-06-23,20:00,2026-06-23_KUMES_3
KUMES_9,169,11.389673368000404,Aşılı,29.73006767068125,48.02500049131336,84.24250587668853,Protein Yüksek,37.16483056931246,134.28877881033895,2,0,2025-11-18,16:00,2025-11-18_KUMES_9
KUMES_1,179,19.92383705823173,Aşısız,31.64893638011536,81.17658059024346,52.07542350934169,Organik,22.355942792349484,74.45645267717005,3,1,2026-03-01,08:00,2026-03-01_KUMES_1
KUMES_6,179,17.390457790137358,Aşısız,32.375635484433744,91.7785397484103,35.6511330728663,Standart,48.83036778530881,55.13695691710389,3,1,2025-10-15,12:00,2025-10-15_KUMES_6
KUMES_1,127,13.661289728766596,Aşılı,21.90363407352091,53.75374624448005,76.16618097738731,Protein Yüksek,63.27819917862722,134.82039577165526,0,0,2025-04-22,20:00,2025-04-22_KUMES_1
KUMES_1,216,10.384673624511468,Aşılı,23.81440539381527,44.349657395335065,77.74226727284197,Standart,54.21037378457463,124.85081349200767,0,0,2025-12-05,16:00,2025-12-05_KUMES_1
KUMES_6,233,12.329244755915292,Aşılı,25.39511775020424,55.02210045707008,87.8327021693673,Standart,65.97064585754059,108.34646222395016,1,0,2026-02-23,12:00,2026-02-23_KUMES_6
KUMES_2,232,5.0,Aşılı,21.57723119930509,49.65892799010455,90.00436677296692,Protein Yüksek,62.82764566547583,98.28986776960537,0,0,2026-04-18,16:00,2026-04-18_KUMES_2
KUMES_10,236,5.097652444488896,Aşılı,19.579178370638264,66.18378476891313,61.93776784660104,Protein Yüksek,43.92628429666867,133.08597494086507,2,0,2026-08-23,12:00,2026-08-23_KUMES_10
KUMES_1,174,19.187206387395143,Aşısız,29.23189463206726,65.18756379446219,49.9190901742724,Organik,53.03088273027946,110.1898318329115,6,1,2025-07-22,12:00,2025-07-22_KUMES_1
KUMES_2,107,16.91085040893426,Aşısız,33.6181094228556,80.7022407384698,53.33637396803692,Organik,35.06963327372935,50.0,4,1,2025-06-06,20:00,2025-06-06_KUMES_2
KUMES_8,121,7.096082828873585,Aşısız,31.787164394961152,58.058272104247735,80.95293119160235,Organik,39.79265721559926,145.16721424393785,0,0,2025-03-25,20:00,2025-03-25_KUMES_8
KUMES_10,160,19.179343968174106,Aşısız,35.1610432216142,88.2843299058155,36.23606256525241,Organik,47.45372292001798,73.9147209554,10,1,2026-05-24,16:00,2026-05-24_KUMES_10
KUMES_5,236,18.05047519886343,Aşısız,27.973548683426426,88.18068162861248,59.70432303012538,Organik,30.657576429000105,64.94711469619999,10,1,2026-08-20,08:00,2026-08-20_KUMES_5
KUMES_3,145,8.327883014463984,Aşılı,29.248765230508766,44.75642437409228,99.05552667143732,Organik,72.4218245369357,113.02699504904696,1,0,2025-03-29,08:00,2025-03-29_KUMES_3
KUMES_8,231,20.789220674433476,Aşılı,36.48501781582077,92.015384583584,41.20205757908044,Organik,29.87578001157392,75.63626297250286,8,1,2026-07-01,08:00,2026-07-01_KUMES_8
KUMES_8,126,11.582657626707446,Aşısız,27.70548171583281,92.70022487130709,45.02146282126542,Protein Yüksek,52.43155411862408,91.65334902850748,9,1,2026-01-22,16:00,2026-01-22_KUMES_8
KUMES_2,207,5.0,Aşısız,29.99084916743928,50.37198196936268,77.87117584089356,Protein Yüksek,56.232653805840805,79.309573371483,2,0,2026-05-21,16:00,2026-05-21_KUMES_2
KUMES_3,223,7.12331151565631,Aşılı,28.349828809434047,52.76330843001056,82.44700426461708,Standart,65.42709931245376,130.28398830459426,0,0,2026-03-08,08:00,2026-03-08_KUMES_3
KUMES_3,129,25.0,Aşısız,40.0,69.88212854031065,47.11564833194248,Protein Yüksek,37.32323522961213,50.0,8,1,2025-03-17,12:00,2025-03-17_KUMES_3
KUMES_8,160,19.64437898618187,Aşısız,33.43629630440475,77.25083466272733,41.17747752428125,Organik,29.963072368807364,82.36408490367904,7,1,2026-02-10,20:00,2026-02-10_KUMES_8
KUMES_8,268,19.07894747364635,Aşısız,37.18721933222826,73.79152846434431,39.54980271735199,Organik,50.7971700719426,82.38208153231535,8,1,2025-02-28,16:00,2025-02-28_KUMES_8
KUMES_7,245,7.845403718482714,Aşılı,29.05957736825204,48.10733769063192,84.60328390011182,Protein Yüksek,77.15104054343831,135.33168565065424,0,0,2025-08-29,08:00,2025-08-29_KUMES_7
KUMES_9,293,13.193976551224427,Aşılı,25.993034167046734,50.01467371442111,65.21930909407459,Standart,59.6486666538184,121.88699322695956,3,0,2026-01-19,20:00,2026-01-19_KUMES_9
KUMES_5,185,17.230792333403112,Aşılı,32.35403503511488,82.66002429453437,45.872414378206095,Standart,26.63941970121521,64.71037731555411,11,1,2026-07-13,20:00,2026-07-13_KUMES_5
KUMES_7,260,17.586110703770522,Aşısız,34.078307048360685,87.88251577869326,31.974225210464628,Protein Yüksek,41.88840607826085,79.7939354918632,7,1,2026-04-14,12:00,2026-04-14_KUMES_7
KUMES_10,164,10.248623361976993,Aşılı,22.59085458132636,51.847588127884414,81.03073041924088,Standart,49.04806067916361,120.78802980344426,1,0,2025-04-10,20:00,2025-04-10_KUMES_10
KUMES_8,133,8.704837953731742,Aşılı,28.209469731583525,64.72903245665178,80.24107168287895,Protein Yüksek,54.43892312356864,102.34689181056892,1,0,2025-10-25,08:00,2025-10-25_KUMES_8
KUMES_3,104,15.2821045760469,Aşısız,38.006121697497605,95.87453550694164,45.69269881175875,Standart,59.16318820427338,99.80676242979332,3,1,2025-01-06,16:00,2025-01-06_KUMES_3
KUMES_3,224,15.818701379472106,Aşısız,34.839890486098525,94.95290399522032,43.44178944426183,Standart,44.17295730912506,80.35208921981382,8,1,2026-05-23,20:00,2026-05-23_KUMES_3
KUMES_1,275,13.173305941906712,Aşılı,25.106028717501214,47.7648894098431,93.77274386508468,Organik,76.41730869538723,150.79642672439005,1,0,2026-03-21,12:00,2026-03-21_KUMES_1
KUMES_7,267,13.970624197066376,Aşısız,33.81575438350214,88.91337580844622,55.89787014204167,Protein Yüksek,39.237295889779325,66.62887307232424,4,1,2026-01-15,20:00,2026-01-15_KUMES_7
KUMES_4,190,20.370046226934537,Aşısız,32.308804581560544,87.53008486677791,30.0,Organik,26.995753341947527,50.0,4,1,2025-12-29,12:00,2025-12-29_KUMES_4
KUMES_6,171,15.995193000467657,Aşılı,35.568922702218266,71.22423619935333,54.23865015964175,Protein Yüksek,45.34386305535943,50.0,3,1,2025-07-03,16:00,2025-07-03_KUMES_6
KUMES_1,153,23.301073483187587,Aşısız,37.6328885063838,88.5283364315262,32.05506645141988,Organik,51.35506526103192,102.53428731992103,5,1,2025-11-26,20:00,2025-11-26_KUMES_1
KUMES_8,131,20.212877790391502,Aşılı,32.2774029889847,100.0,51.10964344246644,Organik,51.82680055065977,71.08931089660378,6,1,2025-08-11,20:00,2025-08-11_KUMES_8
KUMES_9,285,9.4082480789431,Aşılı,22.39086062109316,59.27868765475213,74.99503150155215,Protein Yüksek,79.32315976543289,105.27542612795396,0,0,2026-03-19,12:00,2026-03-19_KUMES_9
KUMES_5,157,9.841534781417266,Aşılı,26.407261803655587,59.86233395275601,42.42564678740814,Standart,63.99027775060078,83.73881357209117,2,0,2025-04-20,16:00,2025-04-20_KUMES_5
KUMES_1,210,11.845356567476276,Aşılı,29.42192540936846,54.143620841787886,81.25508874482188,Organik,48.73191026392466,95.93511431598712,0,0,2025-05-12,16:00,2025-05-12_KUMES_1
KUMES_1,158,11.741555636787114,Aşısız,21.984120458838365,55.81145557008673,94.2715024796344,Standart,61.84509446301863,109.2964947138824,1,0,2025-03-12,16:00,2025-03-12_KUMES_1
KUMES_6,255,10.054840257276464,Aşılı,24.0343206579271,57.96179894976235,74.64312881856434,Organik,65.72816221908921,116.54672534709997,0,0,2026-04-03,12:00,2026-04-03_KUMES_6
KUMES_6,156,10.111882239461986,Aşılı,28.767611847044083,62.266598343105294,71.37190736391895,Protein Yüksek,64.02316436411577,112.0404574199076,1,0,2025-11-14,08:00,2025-11-14_KUMES_6
KUMES_10,201,10.654278419384998,Aşılı,29.37325351467328,44.75681886030592,69.16971095407682,Standart,58.89141421378762,88.71252064647074,1,0,2025-12-18,12:00,2025-12-18_KUMES_10
KUMES_4,113,16.42556149895313,Aşılı,27.39487430550507,100.0,59.79527203518518,Organik,20.0,91.74911477361384,8,1,2025-01-23,20:00,2025-01-23_KUMES_4
KUMES_1,259,15.493441225763895,Aşılı,22.00338938053176,50.5651555448369,85.03434107846911,Organik,74.61632107631237,130.52519062900217,1,0,2025-12-15,08:00,2025-12-15_KUMES_1
KUMES_7,202,6.892891966560666,Aşılı,22.54560571304797,50.35272192645304,66.03806683954114,Organik,60.43717451483083,139.73990465332227,0,0,2025-03-30,12:00,2025-03-30_KUMES_7
KUMES_10,243,16.868646378919657,Aşılı,27.75800736850257,90.27309693399565,49.931698342388366,Protein Yüksek,27.456754409520045,91.3246305547496,11,1,2026-01-04,08:00,2026-01-04_KUMES_10
KUMES_2,149,16.27266673522788,Aşısız,31.78000244754316,66.08576108150093,53.93592040631461,Protein Yüksek,30.605187718721456,50.0,7,1,2025-04-14,20:00,2025-04-14_KUMES_2
KUMES_7,235,8.838546832450529,Aşılı,22.81778958905245,53.838235638312696,81.45520743065512,Organik,74.10599416009784,134.5758775782103,0,0,2025-05-18,16:00,2025-05-18_KUMES_7
KUMES_1,288,17.54310606451756,Aşısız,32.362309707876726,100.0,43.13992305707904,Protein Yüksek,26.31822792074596,85.18051041261852,5,1,2025-03-16,12:00,2025-03-16_KUMES_1
KUMES_10,100,5.96949781052644,Aşılı,30.885259911039785,53.4301196021346,76.2694065561799,Protein Yüksek,62.46792097238474,99.93856337628829,1,0,2025-10-03,20:00,2025-10-03_KUMES_10
KUMES_6,246,10.257448958669183,Aşılı,22.615853800609877,54.24359439923299,85.07285507600639,Organik,56.32192678385407,110.0574874169191,0,0,2025-10-28,12:00,2025-10-28_KUMES_6
KUMES_7,162,10.011950444872252,Aşısız,29.828012955010195,58.46159262740284,92.20471123186722,Protein Yüksek,71.37239040896006,104.2687313533709,2,0,2026-03-18,20:00,2026-03-18_KUMES_7
KUMES_1,165,19.263254970659418,Aşısız,31.80873905309362,82.84593872029006,36.18685337677256,Protein Yüksek,46.01910606160404,57.74812902119946,8,1,2025-07-01,16:00,2025-07-01_KUMES_1
KUMES_7,219,12.589788797318215,Aşısız,40.0,94.8404145290448,50.95897458520366,Protein Yüksek,58.45645569274315,85.88805927937742,5,1,2025-06-01,08:00,2025-06-01_KUMES_7
KUMES_9,145,8.66444376352526,Aşısız,27.22250729117949,53.007927103144745,92.7786433739013,Organik,42.338102524718735,117.95592713684546,2,0,2025-01-27,12:00,2025-01-27_KUMES_9
KUMES_6,262,5.591145087981129,Aşılı,24.412172898251217,29.83818870399448,87.8209461101956,Standart,64.00695777978213,123.648211122001,0,0,2025-02-27,16:00,2025-02-27_KUMES_6
KUMES_2,256,15.641087840585014,Aşısız,38.24115456354927,68.47587609703196,35.11262681580182,Organik,38.29119588533889,74.98868608428108,9,1,2026-06-29,16:00,2026-06-29_KUMES_2
KUMES_9,208,12.10790352608727,Aşısız,40.0,100.0,33.89412641309957,Protein Yüksek,34.58975228603971,93.77734355874072,12,1,2025-04-30,08:00,2025-04-30_KUMES_9
KUMES_6,188,13.05307248632609,Aşısız,27.21615196649096,75.67136888206407,39.82637010857767,Organik,38.08071929590899,67.34804653041334,5,1,2025-11-01,08:00,2025-11-01_KUMES_6
KUMES_4,206,13.843771824545613,Aşısız,30.64412624142329,79.25409969311958,30.0,Standart,54.53770954958518,87.8921739772652,9,1,2025-03-24,20:00,2025-03-24_KUMES_4
KUMES_9,273,18.683301004214616,Aşılı,33.46080059162608,75.03093039669609,44.6700969717275,Protein Yüksek,33.66145361722777,72.31963319564593,3,1,2025-06-20,12:00,2025-06-20_KUMES_9
KUMES_10,107,19.29403529963329,Aşılı,30.9518338904494,80.7367318513174,44.116000832059264,Protein Yüksek,38.5712177720871,50.0,4,1,2026-02-08,20:00,2026-02-08_KUMES_10
KUMES_1,233,12.245446883150926,Aşılı,21.55959871468774,53.22526263255968,87.34709667572996,Standart,47.62531577900357,89.34373113981414,0,0,2025-10-13,20:00,2025-10-13_KUMES_1
KUMES_3,235,6.026600308328163,Aşılı,26.36965432307329,49.6250922827518,79.29271100478992,Standart,63.57050815229693,84.4900276588009,0,0,2025-06-24,08:00,2025-06-24_KUMES_3
KUMES_9,232,9.671122448536853,Aşılı,20.47088348182041,64.23291948423834,80.65484859457212,Standart,54.22324693884654,119.81646808291907,0,0,2025-06-29,16:00,2025-06-29_KUMES_9
KUMES_1,129,13.817621897756505,Aşılı,17.91308013953742,55.97429535528888,71.03118378565628,Protein Yüksek,57.56673506626274,138.21175442056307,1,0,2026-05-05,20:00,2026-05-05_KUMES_1
KUMES_1,282,19.114212103269093,Aşılı,40.0,96.1838128211058,59.50087042175752,Organik,28.15762727944125,73.46440325932996,7,1,2025-06-25,20:00,2025-06-25_KUMES_1
KUMES_10,190,21.369117892894398,Aşısız,37.81103875677676,82.6106817854288,35.80373061562443,Organik,49.66819834478859,91.59404729457516,2,1,2026-05-26,16:00,2026-05-26_KUMES_10
KUMES_1,168,18.79281171918541,Aşılı,31.20868284698441,85.28428263711719,49.565998486985016,Protein Yüksek,41.20330587711639,50.0,10,1,2026-02-28,12:00,2026-02-28_KUMES_1
KUMES_3,299,7.1653906831127365,Aşılı,31.21131728079537,40.55423280079091,59.21030435032483,Organik,40.39558174631657,127.8109758342442,2,0,2026-01-16,16:00,2026-01-16_KUMES_3
KUMES_5,270,17.241249681842042,Aşısız,33.62450178010656,71.68381883788564,49.01207163482995,Protein Yüksek,39.05489303920161,94.00547954042776,7,1,2025-09-13,16:00,2025-09-13_KUMES_5
KUMES_3,185,11.179012620574555,Aşılı,20.767858964567424,48.9915518162154,97.10250391117312,Standart,54.9107973825088,132.60348212078466,3,0,2026-08-08,12:00,2026-08-08_KUMES_3
KUMES_1,116,17.562187691660096,Aşılı,34.32539553338706,86.54344232642342,36.87424217689192,Protein Yüksek,53.42493806666725,65.45724439511228,5,1,2026-02-26,20:00,2026-02-26_KUMES_1
KUMES_3,298,20.642745507099736,Aşısız,40.0,66.30097317083587,50.136350338651525,Organik,28.15076793102339,91.3261113493767,2,1,2025-07-21,16:00,2025-07-21_KUMES_3
KUMES_3,261,8.161031533199363,Aşısız,25.898968478328698,54.18569326229448,90.9667088749613,Protein Yüksek,56.96983740828157,108.74402871824547,2,0,2025-06-19,20:00,2025-06-19_KUMES_3
KUMES_10,115,21.94689558656473,Aşılı,30.67795080688984,96.13272312739392,31.745010320043143,Protein Yüksek,31.494841414267107,50.0,6,1,2025-03-31,16:00,2025-03-31_KUMES_10
KUMES_5,300,10.184787566118032,Aşılı,27.65781353743901,57.66177597621218,80.69536323086962,Standart,71.20880982296774,98.26206358459989,0,0,2026-04-23,16:00,2026-04-23_KUMES_5
KUMES_4,189,11.787398426248997,Aşılı,24.73453471291579,62.83782608325773,79.09180166624614,Protein Yüksek,62.887596535520686,90.58234255712304,0,0,2025-08-31,12:00,2025-08-31_KUMES_4
KUMES_8,130,10.511665461838318,Aşılı,25.658231562514587,53.91190158826251,79.16894691583394,Organik,59.57304771386667,124.28689429515866,0,0,2026-07-06,16:00,2026-07-06_KUMES_8
KUMES_7,279,12.221560459899983,Aşılı,30.70734456702261,54.97233151357862,71.95730950471331,Protein Yüksek,69.0016273344448,96.78922110375504,0,0,2026-04-15,12:00,2026-04-15_KUMES_7
KUMES_5,161,6.997541617049149,Aşılı,27.904959493083854,35.70385326080539,82.36568893413224,Protein Yüksek,51.93437600214705,100.52709034252258,0,0,2025-05-15,08:00,2025-05-15_KUMES_5
KUMES_2,216,15.183137556093396,Aşısız,38.27965374164389,70.12640083274258,63.92011769989696,Standart,49.81188827822438,70.35368678862142,7,1,2025-01-14,20:00,2025-01-14_KUMES_2
KUMES_10,237,11.267215248495765,Aşılı,26.648655386014013,65.3350084098031,88.48537947341988,Organik,63.632488669309545,76.480528355581,0,0,2025-08-26,12:00,2025-08-26_KUMES_10
KUMES_6,222,20.595469650360787,Aşısız,34.843260311836765,86.2347231450854,44.33438451455543,Protein Yüksek,38.96265763798642,50.0,3,1,2025-08-17,08:00,2025-08-17_KUMES_6
KUMES_8,272,14.70303561164396,Aşılı,19.777314611855036,53.41226632692484,94.98591096835705,Organik,50.88346862689325,112.65648468682436,2,0,2026-04-05,12:00,2026-04-05_KUMES_8
KUMES_10,211,17.653739096392762,Aşısız,26.064013267412182,82.12441889848866,48.40034609205738,Organik,40.544272752101335,82.74963209672634,4,1,2026-03-22,08:00,2026-03-22_KUMES_10
KUMES_3,166,5.0,Aşılı,23.644127796706652,41.12584582303168,60.11845381078504,Protein Yüksek,54.910959160076274,116.59778840755928,1,0,2026-07-22,16:00,2026-07-22_KUMES_3
KUMES_10,151,6.585262161820211,Aşılı,21.38117477765808,55.9134758190864,81.98895672349175,Protein Yüksek,67.04433973746715,93.0360625719094,0,0,2025-02-07,08:00,2025-02-07_KUMES_10
KUMES_6,230,16.909160112295147,Aşılı,29.361517553840805,100.0,44.9103367423626,Standart,22.144527011181523,80.22020557540634,5,1,2026-01-24,12:00,2026-01-24_KUMES_6
KUMES_6,151,13.16467723765524,Aşılı,28.06858760574297,30.374695054790784,77.36444447983465,Standart,70.23050373470143,110.98133475976714,0,0,2025-08-20,08:00,2025-08-20_KUMES_6
KUMES_6,158,23.18265612786205,Aşılı,30.08053681721027,91.4236559205018,32.80713614173937,Standart,36.856780887794976,96.91059707103798,7,1,2026-07-18,12:00,2026-07-18_KUMES_6
KUMES_3,207,9.572737794737304,Aşılı,27.760233359234665,47.8440224866016,78.73751852250412,Protein Yüksek,55.040916702958704,101.5185378197164,0,0,2026-03-31,20:00,2026-03-31_KUMES_3
KUMES_9,215,14.902563096315385,Aşısız,20.609797614049626,84.84761953499914,44.01663657807501,Organik,37.87450086579408,73.78103252088745,5,1,2025-12-19,08:00,2025-12-19_KUMES_9
KUMES_1,125,11.374046654469568,Aşılı,20.42735757583968,37.92333647098065,76.26425636347031,Protein Yüksek,80.57385191974707,131.30331798059888,0,0,2026-06-02,12:00,2026-06-02_KUMES_1
KUMES_1,185,5.892318659588267,Aşısız,28.77206363427095,42.43215581252309,84.74653645757346,Protein Yüksek,58.194597671860365,106.52689650823264,0,0,2025-09-28,12:00,2025-09-28_KUMES_1
KUMES_5,178,5.665232487562604,Aşılı,23.260692834929053,40.85335176835586,73.56602937799624,Protein Yüksek,60.76930591210428,65.30412788499505,0,0,2025-12-16,08:00,2025-12-16_KUMES_5
KUMES_6,176,15.245389881447018,Aşısız,35.03653462033736,100.0,59.07299706534589,Standart,34.48619666773463,69.91841056991937,9,1,2025-06-23,16:00,2025-06-23_KUMES_6
KUMES_9,222,11.313635201921253,Aşısız,36.91724726615311,89.85715841353996,41.631337949594666,Organik,50.5374900547844,53.26047836535778,5,1,2026-05-16,16:00,2026-05-16_KUMES_9
KUMES_8,187,6.147142544711651,Aşılı,21.41913142338978,30.47566891794842,67.68958017184659,Protein Yüksek,51.08151287272286,105.7788592959788,1,0,2026-04-02,20:00,2026-04-02_KUMES_8
KUMES_1,119,11.182279315084658,Aşılı,19.221363313266835,48.498243486051,91.37253246641684,Organik,52.465602090531306,133.71335679450797,0,0,2025-11-23,20:00,2025-11-23_KUMES_1
KUMES_3,120,5.0,Aşılı,25.50114185311476,60.689160184253126,76.0234918580456,Organik,65.10647408070668,103.78221385649404,1,0,2025-03-07,20:00,2025-03-07_KUMES_3
KUMES_1,114,18.920095120978303,Aşısız,31.7851640276966,75.96144458047664,36.34990356989157,Organik,41.52892148345735,50.0,5,1,2026-03-28,08:00,2026-03-28_KUMES_1
KUMES_10,104,16.301956251789687,Aşısız,34.71645604547387,100.0,42.19073375792226,Organik,44.72883135162739,65.1938186371033,7,1,2025-12-30,16:00,2025-12-30_KUMES_10
KUMES_9,197,16.661003763698446,Aşısız,35.62762690342653,92.69565143781008,30.0,Protein Yüksek,34.68879061671078,76.45404506329335,6,1,2025-10-23,12:00,2025-10-23_KUMES_9
KUMES_1,245,13.701152749148736,Aşısız,29.553978477195503,90.88911117575424,46.692454048189646,Standart,40.90281337752676,50.0,4,1,2025-05-06,12:00,2025-05-06_KUMES_1
KUMES_7,262,17.71096010551712,Aşısız,36.00795062955533,75.82797319868364,30.0,Standart,51.78430325642232,58.80561680088638,6,1,2026-03-07,20:00,2026-03-07_KUMES_7
KUMES_5,188,8.598577905046328,Aşılı,19.860794999509523,33.212772376514735,70.95048511086856,Protein Yüksek,73.19207183718956,101.85048825244198,2,0,2026-03-20,20:00,2026-03-20_KUMES_5
KUMES_4,259,12.612025555770852,Aşısız,39.64952268437081,77.48744406305326,64.79286405501463,Standart,30.64737204701981,50.0,1,1,2025-06-22,12:00,2025-06-22_KUMES_4
KUMES_6,179,17.5654773697926,Aşılı,32.3916740995037,94.39158913144182,52.038809278242574,Organik,36.84684836405192,50.25806159095545,3,1,2025-02-02,08:00,2025-02-02_KUMES_6
KUMES_3,102,8.090328370821696,Aşılı,25.66712775462257,54.02351988454341,100.0,Organik,65.43124815700003,126.39380223382884,1,0,2025-09-09,12:00,2025-09-09_KUMES_3
KUMES_10,264,24.27158970591484,Aşısız,30.861298449718,73.114645460389,38.10795952914967,Protein Yüksek,36.7848719158351,56.0204611750131,8,1,2025-06-27,12:00,2025-06-27_KUMES_10
KUMES_10,300,21.478788868126493,Aşılı,34.69817223981241,79.0855618046056,44.58756293360946,Organik,34.578031781509225,50.0,8,1,2025-10-30,20:00,2025-10-30_KUMES_10
KUMES_10,275,16.924633479489568,Aşısız,28.86144161844902,84.23669199959231,40.32613924704538,Standart,32.01349274047089,91.29342248873756,7,1,2025-01-11,16:00,2025-01-11_KUMES_10
KUMES_2,189,19.31600388767478,Aşısız,33.97299037937944,92.58800933975768,51.50088908081644,Protein Yüksek,34.38419384817303,87.00172242984706,6,1,2025-11-09,08:00,2025-11-09_KUMES_2
KUMES_8,226,11.342036677919012,Aşılı,27.59761006328985,47.56375617288574,74.17395479433863,Organik,56.04475298385957,124.04312073085224,0,0,2025-07-19,12:00,2025-07-19_KUMES_8
KUMES_8,159,11.181426513973792,Aşılı,28.4581626778538,33.59906244290163,80.9330264256756,Protein Yüksek,39.94434752093136,106.53974618902988,1,0,2025-03-04,08:00,2025-03-04_KUMES_8
KUMES_5,135,15.546887544041782,Aşısız,32.79894112832468,98.36381803453187,53.07261056335642,Standart,37.38213235077732,67.38445102465195,14,1,2025-05-10,12:00,2025-05-10_KUMES_5
KUMES_4,277,5.7149067182497815,Aşılı,26.92577384924731,37.79152185937474,84.03272277410869,Organik,59.96213433631637,120.6949064477554,1,0,2026-04-27,08:00,2026-04-27_KUMES_4
KUMES_6,186,10.456959379613672,Aşılı,26.05816550440827,57.116217341841725,89.06424587401042,Organik,58.83184952547824,118.2782555779717,0,0,2025-09-19,12:00,2025-09-19_KUMES_6
KUMES_10,278,20.769039710683497,Aşısız,32.37332512384623,68.39888740086239,35.45404350711069,Protein Yüksek,46.92672034252731,82.99871100856937,5,1,2025-02-18,08:00,2025-02-18_KUMES_10
KUMES_3,199,12.899940696569365,Aşısız,34.81806401124491,78.88398420797135,62.83270810395837,Standart,33.66755840395812,106.7692786172495,3,1,2026-03-16,16:00,2026-03-16_KUMES_3
KUMES_3,174,21.904778994011977,Aşısız,35.173374167708914,89.74042311512207,32.71254744247811,Protein Yüksek,24.246967210628465,84.91972993383578,3,1,2025-02-06,16:00,2025-02-06_KUMES_3
KUMES_5,138,5.381021743141336,Aşılı,20.163004982153584,48.9162896338116,74.41157302928741,Protein Yüksek,54.20673188112789,92.31661196612065,2,0,2025-01-08,12:00,2025-01-08_KUMES_5
KUMES_10,219,7.325035637977657,Aşılı,25.87359858164309,45.25065377778752,76.79922076727871,Standart,42.15190347943338,106.68848757024824,0,0,2025-03-05,16:00,2025-03-05_KUMES_10
KUMES_1,118,12.221642607471043,Aşılı,21.14563437991712,26.81799909251151,75.8495369139045,Organik,56.34236186683768,102.06088391613235,0,0,2025-08-21,08:00,2025-08-21_KUMES_1
KUMES_3,191,20.48010892314444,Aşısız,27.0836032902718,82.58048475342217,54.35868829219842,Standart,48.97786911689785,66.1130265690464,8,1,2025-03-09,08:00,2025-03-09_KUMES_3
KUMES_2,282,12.233057683638105,Aşılı,24.429567407210943,82.65234648561183,57.49757571547956,Protein Yüksek,48.831145516584826,96.68663653704088,4,1,2025-07-18,12:00,2025-07-18_KUMES_2
KUMES_2,150,11.2798920701266,Aşısız,25.36618257617891,66.42666517856348,67.51311514571411,Standart,55.88087712965725,119.5646215222296,1,0,2025-07-23,08:00,2025-07-23_KUMES_2
KUMES_3,135,10.998447802978191,Aşılı,29.56316579021816,63.29072096994096,81.80091538811085,Protein Yüksek,50.524408000757,119.29717486178367,1,0,2026-06-26,08:00,2026-06-26_KUMES_3
KUMES_7,113,11.98518620506479,Aşılı,24.297715163263828,55.47437771415551,69.25322402016894,Organik,90.29092991474548,107.6738020452428,0,0,2026-07-08,16:00,2026-07-08_KUMES_7
KUMES_7,108,9.50304504459224,Aşılı,32.92680729176778,85.03961280924588,52.544756997707,Standart,39.19218058271385,67.23234842778399,9,1,2025-03-08,12:00,2025-03-08_KUMES_7
KUMES_2,277,24.715059485312587,Aşısız,36.73864492217498,73.7388602422126,44.30621633059671,Protein Yüksek,41.922226805473045,93.76694535243038,5,1,2026-03-09,20:00,2026-03-09_KUMES_2
KUMES_4,217,12.212917600179644,Aşılı,29.82996499709815,60.52450631614043,78.79429543230785,Organik,73.7792123559205,68.8730951242094,2,0,2025-09-08,08:00,2025-09-08_KUMES_4
KUMES_1,289,8.04188828459396,Aşılı,19.45248211789189,38.49633302636634,64.80894708757435,Organik,58.65579424215101,108.88414034972274,0,0,2026-03-05,20:00,2026-03-05_KUMES_1
KUMES_5,289,21.81457244296181,Aşısız,34.73766627770791,66.32726448364726,55.37461103508973,Organik,53.18329887939122,66.22655370171768,3,1,2025-12-08,12:00,2025-12-08_KUMES_5
KUMES_6,219,9.970809497474969,Aşılı,26.674858235503176,37.21701986151332,72.6881575908596,Protein Yüksek,67.4770915104708,108.34248888629315,1,0,2026-02-12,20:00,2026-02-12_KUMES_6
KUMES_4,100,9.467930354080272,Aşılı,23.17194472059121,60.01243008093258,56.212380727412985,Protein Yüksek,63.23843723411627,83.88186238628172,0,0,2025-06-11,12:00,2025-06-11_KUMES_4
